Ticket ID,Customer ID,Order ID,Customer Query,Query Category,Sentiment,Priority,Created Date,Resolution Status,Escalation Status
TKT-107125,CUST-11555,ORD-708421,How do I configure the firmware update on the Pro Headphones X? I'm getting a connection failure.,Technical,Neutral,medium,2026-06-21,pending,No
TKT-107126,CUST-17445,ORD-467878,what is the battery life of ultra smartwatch v2? does it support fast charging on iphone 14 pro?,Product,Positive,urgent,2026-06-25,in_progress,No
TKT-107127,CUST-14360,ORD-282224,My card on file was charged 599 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,low,2026-06-17,new,No
TKT-107128,CUST-17364,ORD-907954,"the delivery status for order ord-907954 says delivered, but i haven't received anything at my home in los angeles.",Shipping,Positive,medium,2026-06-15,in_progress,No
TKT-107129,CUST-14517,ORD-119647,What is the battery life of Eco Charging Pad? Does it support fast charging on iPhone 14 Pro?,Product,Neutral,medium,2026-06-10,pending,No
TKT-107130,CUST-19587,ORD-236040,Can you help me debug the sync issue on Windows Desktop? It shows database error ERR_AUTH_FAILED_401 constantly.,Technical,Negative,low,2026-06-09,pending,No
TKT-107131,CUST-10307,ORD-542161,Is Secure Router Pro compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Positive,medium,2026-06-19,in_progress,No
TKT-107132,CUST-16944,ORD-967042,why was my account charged 49? i didn't purchase anything recently. order reference is ord-967042.,Billing,Negative,urgent,2026-07-02,new,No
TKT-107133,CUST-12834,ORD-427800,I am looking at Pro Headphones X and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Positive,low,2026-06-10,in_progress,No
TKT-107134,CUST-17628,ORD-278766,My card on file was charged 349 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,urgent,2026-06-21,resolved,No
TKT-107135,CUST-11122,ORD-151196,i need to change my registered email from matthew.miller@example.com to another address.,Account,Neutral,urgent,2026-06-20,resolved,No
TKT-107136,CUST-17299,ORD-204630,How do I clean and maintain my Eco Charging Pad? The user guide doesn't explain this well.,Product,Positive,low,2026-06-13,in_progress,No
TKT-107137,CUST-14548,ORD-355217,The secure setup for Eco Charging Pad fails with code ERR_SSL_HANDSHAKE_FAILED. I have tried restarting the router already.,Technical,Neutral,urgent,2026-06-05,resolved,No
TKT-107138,CUST-11481,ORD-305541,Is Ultra Smartwatch v2 currently in stock in any physical stores near Wichita?,Product,Neutral,medium,2026-06-23,resolved,No
TKT-107139,CUST-18731,ORD-113115,I am looking at Pro Headphones X and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,medium,2026-06-16,resolved,No
TKT-107140,CUST-18206,ORD-866579,Could you send me the invoice for my purchase of Ultra Smartwatch v2? Order ID is ORD-866579.,Billing,Neutral,high,2026-06-19,new,No
TKT-107141,CUST-18371,ORD-959320,I ordered Noise-Cancelling Bud S but the delivery address is incorrect. Can I change it to Miami?,Shipping,Positive,low,2026-06-16,pending,No
TKT-107142,CUST-18003,ORD-966651,Does 4K HDR Monitor support integration with Android Tablet? I couldn't find this spec in the manual.,Product,Neutral,high,2026-06-15,resolved,No
TKT-107143,CUST-16414,ORD-276978,I am requesting a refund for order ORD-276978 since the product arrived damaged. The total amount was $299.,Billing,Positive,low,2026-06-11,escalated,Yes
TKT-107144,CUST-18147,ORD-579181,I need to update my billing address from Oakland to my new home. Can you help me? please assist asap.,Billing,Negative,urgent,2026-06-03,pending,No
TKT-107145,CUST-13452,ORD-754913,I need to change my registered email from alex.brown@example.com to another address.,Account,Positive,medium,2026-06-22,in_progress,No
TKT-107146,CUST-10552,ORD-200172,The secure setup for Eco Charging Pad fails with code ERR_RESOURCE_NOT_FOUND_404. I have tried restarting the router already.,Technical,Negative,high,2026-06-24,escalated,Yes
TKT-107147,CUST-11902,ORD-938036,I ordered 4K HDR Monitor but the delivery address is incorrect. Can I change it to Gary?,Shipping,Neutral,low,2026-06-17,pending,No
TKT-107148,CUST-11870,ORD-763475,How long does shipping to Seattle take for the Quantum Laptop 15? I need it before Friday.,Shipping,Neutral,low,2026-06-25,new,No
TKT-107149,CUST-14285,ORD-203972,How can I delete my profile? I no longer wish to use this service. My customer name is Yvonne Vance.,Account,Negative,urgent,2026-06-18,escalated,Yes
TKT-107150,CUST-18580,ORD-478886,How do I configure the firmware update on the Eco Charging Pad? I'm getting a connection failure.,Technical,Positive,high,2026-06-24,resolved,No
TKT-107151,CUST-14646,ORD-994476,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Neutral,low,2026-06-05,resolved,No
TKT-107152,CUST-13752,ORD-822480,I am looking at 4K HDR Monitor and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Neutral,high,2026-06-10,in_progress,No
TKT-107153,CUST-18076,ORD-559026,Where is my package? The tracking for order ORD-559026 has not updated in 3 days. It was supposed to ship to Queens.,Shipping,Negative,low,2026-06-10,escalated,Yes
TKT-107154,CUST-15016,ORD-851433,The package containing my Ultra Smartwatch v2 is stuck at the local hub in Kansas City. Please check on it.,Shipping,Neutral,medium,2026-06-11,new,No
TKT-107155,CUST-16445,ORD-454185,The software crashes on startup on my Samsung Galaxy S23. It worked fine yesterday but now displays ERR_INVALID_LICENSE_KEY.,Technical,Positive,urgent,2026-06-08,new,No
TKT-107156,CUST-15237,ORD-926323,Is 4K HDR Monitor compatible with Mac and Windows? I plan to use it on my iPad Air.,Product,Positive,high,2026-06-06,in_progress,No
TKT-107157,CUST-13786,ORD-611571,I need to update my billing address from Houston to my new home. Can you help me?,Billing,Neutral,high,2026-06-12,pending,No
TKT-107158,CUST-16602,ORD-486293,Where is my package? The tracking for order ORD-486293 has not updated in 3 days. It was supposed to ship to Houston.,Shipping,Negative,low,2026-06-23,pending,No
TKT-107159,CUST-16006,ORD-508415,The application screen is completely frozen on my Windows Desktop after the latest update.,Technical,Neutral,medium,2026-06-25,pending,No
TKT-107160,CUST-14043,ORD-864011,Where is my package? The tracking for order ORD-864011 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Neutral,medium,2026-06-23,in_progress,No
TKT-107161,CUST-10229,ORD-298712,I am unable to login on my Dell XPS 13. It keeps spinning and says ERR_INVALID_LICENSE_KEY.,Technical,Neutral,low,2026-06-12,new,No
TKT-107162,CUST-10623,ORD-784237,How do I enable two-factor authentication (2FA) on my Dell XPS 13? I want to secure my account.,Account,Negative,low,2026-06-14,escalated,Yes
TKT-107163,CUST-17393,ORD-384292,What is the battery life of Pro Headphones X? Does it support fast charging on Windows Desktop?,Product,Positive,high,2026-06-13,pending,No
TKT-107164,CUST-13148,ORD-563350,Why was my account charged 349? I didn't purchase anything recently. Order reference is ORD-563350.,Billing,Neutral,low,2026-06-08,resolved,No
TKT-107165,CUST-17222,ORD-393663,My card on file was charged 129 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,urgent,2026-06-21,resolved,No
TKT-107166,CUST-11446,ORD-993099,What is the battery life of Noise-Cancelling Bud S? Does it support fast charging on iPhone 14 Pro?,Product,Neutral,urgent,2026-06-09,pending,No
TKT-107167,CUST-16944,ORD-967042,The package containing my Eco Charging Pad is stuck at the local hub in Xenia. Please check on it.,Shipping,Neutral,low,2026-06-11,pending,No
TKT-107168,CUST-16145,ORD-576851,Why was my account charged 1499? I didn't purchase anything recently. Order reference is ORD-576851.,Billing,Positive,medium,2026-06-06,resolved,No
TKT-107169,CUST-13624,ORD-227585,"Hi, I noticed a double charge of $599 on my credit card for order ORD-227585. Can you please issue a refund?",Billing,Neutral,medium,2026-06-16,new,No
TKT-107170,CUST-14250,ORD-469511,The package containing my Pro Headphones X is stuck at the local hub in Boston. Please check on it.,Shipping,Negative,medium,2026-06-10,pending,No
TKT-107171,CUST-14451,ORD-664973,What is the battery life of Noise-Cancelling Bud S? Does it support fast charging on Windows Desktop?,Product,Neutral,high,2026-06-24,in_progress,No
TKT-107172,CUST-13322,ORD-905188,why was my account charged 599? i didn't purchase anything recently. order reference is ord-905188.,Billing,Positive,low,2026-06-15,in_progress,No
TKT-107173,CUST-12284,ORD-160125,The software crashes on startup on my Dell XPS 13. It worked fine yesterday but now displays ERR_RESOURCE_NOT_FOUND_404.,Technical,Positive,urgent,2026-06-26,in_progress,No
TKT-107174,CUST-14442,ORD-423798,My Windows Desktop is throwing error ERR_INVALID_LICENSE_KEY when trying to connect to the server. Please help.,Technical,Negative,medium,2026-06-23,in_progress,No
TKT-107175,CUST-13605,ORD-642009,What is the battery life of 4K HDR Monitor? Does it support fast charging on iPad Air?,Product,Positive,high,2026-06-30,resolved,No
TKT-107176,CUST-15946,ORD-206435,How long does shipping to Denver take for the Pro Headphones X? I need it before Friday.,Shipping,Negative,urgent,2026-06-13,new,No
TKT-107177,CUST-16939,ORD-572129,"Hi, I noticed a double charge of $349 on my credit card for order ORD-572129. Can you please issue a refund?",Billing,Positive,urgent,2026-06-24,pending,No
TKT-107178,CUST-18358,ORD-206060,I forgot my password and the reset email is not arriving. My email is hannah.brown@example.com.,Account,Neutral,urgent,2026-06-30,in_progress,No
TKT-107179,CUST-12143,ORD-382724,I want to merge my old profile with my new one. Both are under Morgan Jones.,Account,Positive,urgent,2026-06-11,new,No
TKT-107180,CUST-14032,ORD-792130,how do i configure the firmware update on the 4k hdr monitor? i'm getting a connection failure.,Technical,Positive,high,2026-06-27,pending,No
TKT-107181,CUST-16239,ORD-543181,Is Pro Headphones X compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Neutral,low,2026-06-26,escalated,Yes
TKT-107182,CUST-17691,ORD-460981,I am unable to login on my Android Tablet. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Positive,low,2026-06-05,new,No
TKT-107183,CUST-14666,ORD-210526,Is Noise-Cancelling Bud S currently in stock in any physical stores near Raleigh? please assist asap.,Product,Neutral,urgent,2026-06-18,pending,No
TKT-107184,CUST-16095,ORD-701182,My order ORD-701182 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Neutral,low,2026-06-11,in_progress,No
TKT-107185,CUST-19012,ORD-640148,The application screen is completely frozen on my iPad Air after the latest update.,Technical,Negative,high,2026-06-14,resolved,No
TKT-107186,CUST-11262,ORD-156842,Can you provide the tracking number or link for my shipping order ORD-156842?,Shipping,Positive,low,2026-06-10,escalated,Yes
TKT-107187,CUST-18539,ORD-322842,Could you send me the invoice for my purchase of Noise-Cancelling Bud S? Order ID is ORD-322842.,Billing,Negative,high,2026-06-13,in_progress,No
TKT-107188,CUST-14152,ORD-478986,Can you help me debug the sync issue on MacBook Pro M2? It shows database error ERR_RESOURCE_NOT_FOUND_404 constantly.,Technical,Neutral,low,2026-06-21,pending,No
TKT-107189,CUST-11315,ORD-516179,How can I delete my profile? I no longer wish to use this service. My customer name is Hannah Rodriguez. please assist asap.,Account,Neutral,medium,2026-06-11,pending,No
TKT-107190,CUST-10994,ORD-383737,Where is my package? The tracking for order ORD-383737 has not updated in 3 days. It was supposed to ship to Tampa.,Shipping,Negative,urgent,2026-06-07,new,No
TKT-107191,CUST-10867,ORD-248792,where is my package? the tracking for order ord-248792 has not updated in 3 days. it was supposed to ship to oakland.,Shipping,Neutral,medium,2026-06-19,escalated,Yes
TKT-107192,CUST-15525,ORD-167444,how do i configure the firmware update on the 4k hdr monitor? i'm getting a connection failure.,Technical,Negative,urgent,2026-06-09,new,No
TKT-107193,CUST-13918,ORD-282197,Does 4K HDR Monitor support integration with Samsung Galaxy S23? I couldn't find this spec in the manual.,Product,Negative,urgent,2026-06-16,in_progress,No
TKT-107194,CUST-14015,ORD-550316,i want to compare 4k hdr monitor with other models. what are the key advantages of this version?,Product,Neutral,high,2026-06-16,new,No
TKT-107195,CUST-16335,ORD-464746,My Android Tablet is throwing error ERR_AUTH_FAILED_401 when trying to connect to the server. Please help.,Technical,Neutral,medium,2026-06-27,resolved,No
TKT-107196,CUST-14842,ORD-353817,I ordered Secure Router Pro but the delivery address is incorrect. Can I change it to Raleigh? please assist asap.,Shipping,Negative,high,2026-06-09,resolved,No
TKT-107197,CUST-19336,ORD-432550,My card on file was charged 129 but I cancelled my plan last week. Refund needed ASAP.,Billing,Positive,urgent,2026-06-07,escalated,Yes
TKT-107198,CUST-15745,ORD-723337,What is the battery life of Pro Headphones X? Does it support fast charging on MacBook Pro M2?,Product,Neutral,urgent,2026-06-30,new,No
TKT-107199,CUST-15116,ORD-171288,I was billed twice for my subscription. The invoice shows ORD-171288 for 1499 but I only authorized one charge.,Billing,Neutral,medium,2026-06-22,pending,No
TKT-107200,CUST-17325,ORD-236630,I received a notification that order ORD-236630 was returned to sender. Why did that happen? please assist asap.,Shipping,Positive,high,2026-06-07,in_progress,No
TKT-107201,CUST-11079,ORD-508676,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Neutral,medium,2026-06-07,escalated,Yes
TKT-107202,CUST-10412,ORD-151297,I want to compare 4K HDR Monitor with other models. What are the key advantages of this version?,Product,Negative,low,2026-06-19,new,No
TKT-107203,CUST-14910,ORD-928225,"Hi, I noticed a double charge of $129 on my credit card for order ORD-928225. Can you please issue a refund?",Billing,Positive,urgent,2026-06-09,escalated,Yes
TKT-107204,CUST-13640,ORD-412126,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Negative,urgent,2026-06-17,new,No
TKT-107205,CUST-16338,ORD-716712,Can you help me debug the sync issue on Android Tablet? It shows database error ERR_CONNECTION_TIMED_OUT constantly.,Technical,Positive,high,2026-07-02,new,No
TKT-107206,CUST-14168,ORD-916620,The package containing my Noise-Cancelling Bud S is stuck at the local hub in Urbana. Please check on it.,Shipping,Positive,high,2026-06-19,new,No
