Order ID,Customer ID,Product Name,Product Category,Order Date,Order Amount,Payment Status,Delivery Status,Expected Delivery Date,Refund Status,Warranty Status
ORD-924090,CUST-16917,Quantum Laptop 15,Computing,2025-01-10,1499,Paid,Delivered,2025-01-15,None,Expired
ORD-833449,CUST-16917,Ultra Smartwatch v2,Wearables,2025-01-14,349,Unpaid,Delivered,2025-01-17,None,Expired
ORD-637398,CUST-16918,Secure Router Pro,Networking,2026-02-04,199,Paid,Delivered,2026-02-09,None,Active
ORD-311327,CUST-16918,Secure Router Pro,Networking,2026-02-14,199,Unpaid,Not Shipped,2026-02-20,None,Active
ORD-366762,CUST-16918,Secure Router Pro,Networking,2026-02-02,199,Paid,Cancelled,2026-02-06,None,Active
ORD-361458,CUST-16918,Secure Router Pro,Networking,2026-02-17,199,Paid,In Transit,2026-02-20,None,Active
ORD-151192,CUST-16919,Secure Router Pro,Networking,2024-08-02,199,Paid,Not Shipped,2024-08-09,None,Expired
ORD-299487,CUST-16919,Secure Router Pro,Networking,2024-07-29,199,Paid,Cancelled,2024-08-02,None,Expired
ORD-318460,CUST-16920,4K HDR Monitor,Display,2025-12-25,599,Unpaid,Delivered,2025-12-31,None,Active
ORD-790874,CUST-16921,Pro Headphones X,Audio,2025-09-27,299,Refunded,Cancelled,2025-09-30,Completed,Active
ORD-716215,CUST-16921,Quantum Laptop 15,Computing,2025-09-24,1499,Paid,Cancelled,2025-09-30,None,Active
ORD-179803,CUST-16922,4K HDR Monitor,Display,2024-03-26,599,Paid,Delivered,2024-04-02,None,Expired
ORD-427239,CUST-16922,Secure Router Pro,Networking,2024-04-08,199,Paid,Delivered,2024-04-12,None,Expired
ORD-541587,CUST-16922,Quantum Laptop 15,Computing,2024-04-03,1499,Unpaid,Not Shipped,2024-04-10,None,Expired
ORD-837062,CUST-16922,Pro Headphones X,Audio,2024-04-04,299,Unpaid,In Transit,2024-04-11,None,Expired
ORD-552024,CUST-16923,4K HDR Monitor,Display,2025-08-14,599,Paid,Delivered,2025-08-17,None,Active
ORD-412863,CUST-16923,Eco Charging Pad,Accessories,2025-08-10,49,Paid,Not Shipped,2025-08-16,None,No Warranty
ORD-356295,CUST-16923,Secure Router Pro,Networking,2025-08-09,199,Refunded,Delivered,2025-08-13,Completed,Active
ORD-741411,CUST-16924,Secure Router Pro,Networking,2024-02-24,199,Paid,Delivered,2024-02-29,None,Expired
ORD-975403,CUST-16924,Pro Headphones X,Audio,2024-02-29,299,Paid,Delivered,2024-03-06,None,Expired
ORD-994666,CUST-16924,Quantum Laptop 15,Computing,2024-03-02,1499,Paid,Delivered,2024-03-05,None,Expired
ORD-954594,CUST-16924,Noise-Cancelling Bud S,Audio,2024-03-06,129,Paid,In Transit,2024-03-11,None,Expired
ORD-789568,CUST-16924,Noise-Cancelling Bud S,Audio,2024-02-21,129,Paid,In Transit,2024-02-25,None,Expired
ORD-555916,CUST-16925,Pro Headphones X,Audio,2025-06-27,299,Paid,Not Shipped,2025-06-30,None,Expired
ORD-208757,CUST-16925,Quantum Laptop 15,Computing,2025-07-04,1499,Processing Refund,Not Shipped,2025-07-09,Processing,Active
ORD-908808,CUST-16925,Ultra Smartwatch v2,Wearables,2025-07-06,349,Paid,Delivered,2025-07-13,None,Active
ORD-666914,CUST-16925,Noise-Cancelling Bud S,Audio,2025-07-10,129,Paid,Not Shipped,2025-07-13,None,Active
ORD-221008,CUST-16926,Ultra Smartwatch v2,Wearables,2024-02-23,349,Paid,Delivered,2024-02-26,None,Expired
ORD-427312,CUST-16926,Secure Router Pro,Networking,2024-02-16,199,Paid,Delivered,2024-02-21,None,Expired
ORD-595137,CUST-16926,Eco Charging Pad,Accessories,2024-02-18,49,Paid,Delivered,2024-02-22,None,No Warranty
ORD-130578,CUST-16927,Pro Headphones X,Audio,2025-09-29,299,Paid,Cancelled,2025-10-03,None,Active
ORD-577044,CUST-16927,Eco Charging Pad,Accessories,2025-09-24,49,Paid,Delivered,2025-09-30,None,No Warranty
ORD-636370,CUST-16927,Pro Headphones X,Audio,2025-09-26,299,Paid,Not Shipped,2025-10-02,None,Active
ORD-196370,CUST-16927,Quantum Laptop 15,Computing,2025-09-25,1499,Unpaid,In Transit,2025-09-29,None,Active
ORD-297507,CUST-16927,Eco Charging Pad,Accessories,2025-09-27,49,Processing Refund,Delivered,2025-10-01,Processing,No Warranty
ORD-259046,CUST-16928,Quantum Laptop 15,Computing,2025-03-25,1499,Paid,Not Shipped,2025-03-29,None,Expired
ORD-550180,CUST-16928,Noise-Cancelling Bud S,Audio,2025-04-03,129,Unpaid,Not Shipped,2025-04-06,None,Expired
ORD-304352,CUST-16928,Secure Router Pro,Networking,2025-03-23,199,Unpaid,Not Shipped,2025-03-28,None,Expired
ORD-232456,CUST-16928,Quantum Laptop 15,Computing,2025-03-21,1499,Refunded,Cancelled,2025-03-26,Completed,Expired
ORD-736380,CUST-16929,Pro Headphones X,Audio,2024-04-01,299,Paid,Delivered,2024-04-04,None,Expired
ORD-787245,CUST-16929,Ultra Smartwatch v2,Wearables,2024-03-27,349,Paid,Delivered,2024-03-31,None,Expired
ORD-665849,CUST-16929,Eco Charging Pad,Accessories,2024-03-27,49,Unpaid,Delivered,2024-03-30,None,No Warranty
ORD-573050,CUST-16929,Pro Headphones X,Audio,2024-03-18,299,Processing Refund,Cancelled,2024-03-22,Processing,Expired
ORD-650187,CUST-16930,Quantum Laptop 15,Computing,2024-03-03,1499,Paid,Delivered,2024-03-07,None,Expired
ORD-446786,CUST-16930,Pro Headphones X,Audio,2024-03-07,299,Paid,Not Shipped,2024-03-11,None,Expired
ORD-141218,CUST-16930,Pro Headphones X,Audio,2024-03-13,299,Paid,Delivered,2024-03-20,None,Expired
ORD-493640,CUST-16931,4K HDR Monitor,Display,2026-04-29,599,Paid,Delivered,2026-05-05,None,Active
ORD-922500,CUST-16931,4K HDR Monitor,Display,2026-04-22,599,Paid,Cancelled,2026-04-26,None,Active
ORD-510482,CUST-16931,Secure Router Pro,Networking,2026-04-26,199,Paid,Delivered,2026-05-01,None,Active
ORD-909869,CUST-16931,Eco Charging Pad,Accessories,2026-04-28,49,Paid,Delivered,2026-05-05,None,No Warranty
ORD-161694,CUST-16932,Ultra Smartwatch v2,Wearables,2025-06-02,349,Paid,Delivered,2025-06-08,None,Expired
ORD-653529,CUST-16932,Secure Router Pro,Networking,2025-06-19,199,Processing Refund,Cancelled,2025-06-22,Processing,Expired
ORD-242184,CUST-16932,Noise-Cancelling Bud S,Audio,2025-06-08,129,Refunded,Cancelled,2025-06-12,Completed,Expired
ORD-552663,CUST-16932,Eco Charging Pad,Accessories,2025-06-18,49,Paid,Delivered,2025-06-23,None,No Warranty
ORD-565455,CUST-16933,Ultra Smartwatch v2,Wearables,2025-12-31,349,Paid,Delivered,2026-01-05,None,Active
ORD-145318,CUST-16933,Ultra Smartwatch v2,Wearables,2026-01-16,349,Unpaid,Cancelled,2026-01-23,None,Active
ORD-385612,CUST-16933,Quantum Laptop 15,Computing,2026-01-07,1499,Processing Refund,Delivered,2026-01-14,Processing,Active
ORD-542589,CUST-16934,Ultra Smartwatch v2,Wearables,2026-05-29,349,Processing Refund,Delivered,2026-06-05,Processing,Active
ORD-961507,CUST-16934,Quantum Laptop 15,Computing,2026-06-07,1499,Paid,Cancelled,2026-06-13,None,Active
ORD-211145,CUST-16935,4K HDR Monitor,Display,2024-04-09,599,Paid,Not Shipped,2024-04-12,None,Expired
ORD-862019,CUST-16935,4K HDR Monitor,Display,2024-04-16,599,Paid,Delivered,2024-04-19,None,Expired
ORD-862092,CUST-16935,Secure Router Pro,Networking,2024-04-20,199,Refunded,Delivered,2024-04-23,Completed,Expired
ORD-664121,CUST-16936,Quantum Laptop 15,Computing,2025-07-20,1499,Unpaid,Delivered,2025-07-25,None,Active
ORD-649338,CUST-16936,Eco Charging Pad,Accessories,2025-07-05,49,Paid,Delivered,2025-07-11,None,No Warranty
ORD-939074,CUST-16936,4K HDR Monitor,Display,2025-07-12,599,Refunded,Delivered,2025-07-15,Completed,Active
ORD-339914,CUST-16937,Noise-Cancelling Bud S,Audio,2024-07-10,129,Paid,In Transit,2024-07-14,None,Expired
ORD-880224,CUST-16937,Secure Router Pro,Networking,2024-07-18,199,Paid,Delivered,2024-07-21,None,Expired
ORD-522123,CUST-16938,4K HDR Monitor,Display,2025-06-09,599,Paid,Not Shipped,2025-06-14,None,Expired
ORD-600011,CUST-16938,4K HDR Monitor,Display,2025-06-15,599,Unpaid,Cancelled,2025-06-19,None,Expired
ORD-467406,CUST-16938,4K HDR Monitor,Display,2025-06-18,599,Unpaid,Delivered,2025-06-22,None,Expired
ORD-119013,CUST-16939,Noise-Cancelling Bud S,Audio,2024-04-07,129,Unpaid,Not Shipped,2024-04-13,None,Expired
ORD-572129,CUST-16939,Ultra Smartwatch v2,Wearables,2024-04-12,349,Unpaid,Delivered,2024-04-15,None,Expired
ORD-422331,CUST-16939,Noise-Cancelling Bud S,Audio,2024-04-17,129,Processing Refund,Not Shipped,2024-04-24,Processing,Expired
ORD-399695,CUST-16940,Quantum Laptop 15,Computing,2024-10-26,1499,Paid,Delivered,2024-10-29,None,Expired
ORD-786219,CUST-16940,Ultra Smartwatch v2,Wearables,2024-10-21,349,Paid,Not Shipped,2024-10-28,None,Expired
ORD-803930,CUST-16940,4K HDR Monitor,Display,2024-10-26,599,Refunded,In Transit,2024-11-01,Completed,Expired
ORD-884525,CUST-16940,Secure Router Pro,Networking,2024-10-17,199,Unpaid,Delivered,2024-10-21,None,Expired
ORD-325255,CUST-16941,Ultra Smartwatch v2,Wearables,2023-11-25,349,Refunded,Delivered,2023-12-01,Completed,Expired
ORD-232417,CUST-16941,Quantum Laptop 15,Computing,2023-11-13,1499,Paid,Not Shipped,2023-11-16,None,Expired
ORD-162447,CUST-16941,Eco Charging Pad,Accessories,2023-11-12,49,Paid,Not Shipped,2023-11-19,None,No Warranty
ORD-849396,CUST-16941,Pro Headphones X,Audio,2023-11-23,299,Processing Refund,Delivered,2023-11-29,Processing,Expired
ORD-357849,CUST-16942,Pro Headphones X,Audio,2024-01-27,299,Paid,Not Shipped,2024-02-02,None,Expired
ORD-790177,CUST-16942,Ultra Smartwatch v2,Wearables,2024-01-31,349,Paid,Delivered,2024-02-06,None,Expired
ORD-283710,CUST-16942,Quantum Laptop 15,Computing,2024-02-11,1499,Paid,Delivered,2024-02-14,None,Expired
ORD-891280,CUST-16942,Eco Charging Pad,Accessories,2024-02-12,49,Paid,Delivered,2024-02-19,None,No Warranty
ORD-647556,CUST-16942,Noise-Cancelling Bud S,Audio,2024-02-05,129,Processing Refund,Delivered,2024-02-08,Processing,Expired
ORD-335448,CUST-16943,Secure Router Pro,Networking,2024-07-11,199,Paid,Delivered,2024-07-17,None,Expired
ORD-776774,CUST-16943,Secure Router Pro,Networking,2024-07-15,199,Paid,Delivered,2024-07-18,None,Expired
ORD-967042,CUST-16944,Eco Charging Pad,Accessories,2023-12-09,49,Paid,Not Shipped,2023-12-13,None,No Warranty
ORD-890271,CUST-16944,Pro Headphones X,Audio,2023-12-01,299,Unpaid,Delivered,2023-12-07,None,Expired
ORD-122059,CUST-16944,Pro Headphones X,Audio,2023-11-21,299,Paid,Delivered,2023-11-25,None,Expired
ORD-589752,CUST-16945,Secure Router Pro,Networking,2024-05-07,199,Processing Refund,Cancelled,2024-05-10,Processing,Expired
ORD-240030,CUST-16945,Noise-Cancelling Bud S,Audio,2024-04-23,129,Unpaid,Delivered,2024-04-27,None,Expired
ORD-960200,CUST-16946,Quantum Laptop 15,Computing,2025-07-13,1499,Processing Refund,Delivered,2025-07-20,Processing,Active
ORD-593614,CUST-16946,Ultra Smartwatch v2,Wearables,2025-07-06,349,Refunded,Delivered,2025-07-09,Completed,Active
ORD-994932,CUST-16946,Pro Headphones X,Audio,2025-07-15,299,Refunded,Delivered,2025-07-19,Completed,Active
ORD-942250,CUST-16947,Noise-Cancelling Bud S,Audio,2025-03-15,129,Unpaid,Delivered,2025-03-20,None,Expired
ORD-655743,CUST-16947,4K HDR Monitor,Display,2025-03-25,599,Processing Refund,Not Shipped,2025-04-01,Processing,Expired
ORD-451560,CUST-16947,4K HDR Monitor,Display,2025-03-13,599,Refunded,In Transit,2025-03-19,Completed,Expired
ORD-987936,CUST-16947,Noise-Cancelling Bud S,Audio,2025-03-23,129,Paid,Delivered,2025-03-28,None,Expired
ORD-569855,CUST-16948,Secure Router Pro,Networking,2023-12-05,199,Refunded,Delivered,2023-12-11,Completed,Expired
ORD-931716,CUST-16948,Ultra Smartwatch v2,Wearables,2023-12-14,349,Refunded,Delivered,2023-12-18,Completed,Expired
ORD-718833,CUST-16948,Secure Router Pro,Networking,2023-12-15,199,Processing Refund,Not Shipped,2023-12-22,Processing,Expired
ORD-390349,CUST-16948,4K HDR Monitor,Display,2023-12-20,599,Unpaid,In Transit,2023-12-26,None,Expired
ORD-442461,CUST-16949,Noise-Cancelling Bud S,Audio,2023-10-20,129,Refunded,In Transit,2023-10-26,Completed,Expired
ORD-580478,CUST-16949,Quantum Laptop 15,Computing,2023-10-16,1499,Paid,Delivered,2023-10-21,None,Expired
ORD-336612,CUST-16949,Eco Charging Pad,Accessories,2023-10-28,49,Refunded,Not Shipped,2023-11-04,Completed,No Warranty
ORD-801066,CUST-16949,Eco Charging Pad,Accessories,2023-11-04,49,Paid,Delivered,2023-11-10,None,No Warranty
ORD-220143,CUST-16950,Pro Headphones X,Audio,2023-12-02,299,Paid,Delivered,2023-12-05,None,Expired
ORD-132918,CUST-16950,Eco Charging Pad,Accessories,2023-12-08,49,Processing Refund,In Transit,2023-12-11,Processing,No Warranty
ORD-802327,CUST-16950,Ultra Smartwatch v2,Wearables,2023-12-05,349,Paid,Delivered,2023-12-12,None,Expired
ORD-723184,CUST-16950,Secure Router Pro,Networking,2023-12-07,199,Paid,Cancelled,2023-12-13,None,Expired
ORD-247644,CUST-16951,Ultra Smartwatch v2,Wearables,2024-04-03,349,Paid,Delivered,2024-04-07,None,Expired
ORD-816088,CUST-16951,Quantum Laptop 15,Computing,2024-04-08,1499,Paid,Delivered,2024-04-13,None,Expired
ORD-417776,CUST-16952,Eco Charging Pad,Accessories,2024-04-24,49,Processing Refund,Delivered,2024-04-30,Processing,No Warranty
ORD-728565,CUST-16952,Eco Charging Pad,Accessories,2024-05-04,49,Paid,Cancelled,2024-05-09,None,No Warranty
ORD-141388,CUST-16953,4K HDR Monitor,Display,2025-05-25,599,Paid,Cancelled,2025-05-30,None,Expired
ORD-170054,CUST-16953,4K HDR Monitor,Display,2025-05-24,599,Paid,Cancelled,2025-05-29,None,Expired
ORD-656337,CUST-16953,Pro Headphones X,Audio,2025-05-15,299,Processing Refund,Not Shipped,2025-05-21,Processing,Expired
ORD-942950,CUST-16954,Pro Headphones X,Audio,2025-09-27,299,Paid,Delivered,2025-10-02,None,Active
ORD-329876,CUST-16954,Eco Charging Pad,Accessories,2025-09-17,49,Processing Refund,Delivered,2025-09-22,Processing,No Warranty
ORD-671880,CUST-16954,Noise-Cancelling Bud S,Audio,2025-09-21,129,Paid,In Transit,2025-09-24,None,Active
ORD-784708,CUST-16954,Ultra Smartwatch v2,Wearables,2025-09-15,349,Processing Refund,Delivered,2025-09-21,Processing,Active
ORD-195273,CUST-16954,Ultra Smartwatch v2,Wearables,2025-10-01,349,Paid,In Transit,2025-10-04,None,Active
ORD-126966,CUST-16955,Secure Router Pro,Networking,2025-01-24,199,Paid,Not Shipped,2025-01-30,None,Expired
ORD-386917,CUST-16955,Pro Headphones X,Audio,2025-01-23,299,Paid,In Transit,2025-01-27,None,Expired
ORD-511296,CUST-16955,Noise-Cancelling Bud S,Audio,2025-01-19,129,Processing Refund,Not Shipped,2025-01-26,Processing,Expired
ORD-724318,CUST-16955,Eco Charging Pad,Accessories,2025-01-22,49,Refunded,Delivered,2025-01-27,Completed,No Warranty
ORD-552325,CUST-16956,Eco Charging Pad,Accessories,2025-11-08,49,Paid,Not Shipped,2025-11-12,None,No Warranty
ORD-715958,CUST-16956,Quantum Laptop 15,Computing,2025-11-07,1499,Processing Refund,Delivered,2025-11-13,Processing,Active
ORD-386543,CUST-16956,Eco Charging Pad,Accessories,2025-11-06,49,Processing Refund,Delivered,2025-11-13,Processing,No Warranty
ORD-705014,CUST-16957,Secure Router Pro,Networking,2024-10-17,199,Processing Refund,Delivered,2024-10-22,Processing,Expired
ORD-632066,CUST-16957,Noise-Cancelling Bud S,Audio,2024-10-01,129,Paid,Delivered,2024-10-08,None,Expired
ORD-612411,CUST-16957,Ultra Smartwatch v2,Wearables,2024-10-08,349,Processing Refund,Not Shipped,2024-10-12,Processing,Expired
ORD-780004,CUST-16958,Eco Charging Pad,Accessories,2025-01-29,49,Unpaid,Delivered,2025-02-01,None,No Warranty
ORD-414237,CUST-16958,Ultra Smartwatch v2,Wearables,2025-01-26,349,Paid,Delivered,2025-01-29,None,Expired
ORD-444023,CUST-16958,Noise-Cancelling Bud S,Audio,2025-02-06,129,Unpaid,Delivered,2025-02-09,None,Expired
ORD-322668,CUST-16959,Quantum Laptop 15,Computing,2025-03-19,1499,Paid,Not Shipped,2025-03-24,None,Expired
ORD-146254,CUST-16959,Noise-Cancelling Bud S,Audio,2025-03-14,129,Unpaid,Delivered,2025-03-17,None,Expired
ORD-793221,CUST-16960,4K HDR Monitor,Display,2025-12-02,599,Paid,Cancelled,2025-12-05,None,Active
ORD-725357,CUST-16960,Ultra Smartwatch v2,Wearables,2025-11-24,349,Paid,Delivered,2025-11-28,None,Active
ORD-845716,CUST-16960,Noise-Cancelling Bud S,Audio,2025-11-26,129,Paid,Delivered,2025-11-29,None,Active
ORD-514228,CUST-16960,Pro Headphones X,Audio,2025-12-02,299,Refunded,Delivered,2025-12-06,Completed,Active
ORD-140042,CUST-16961,Quantum Laptop 15,Computing,2025-11-03,1499,Paid,Delivered,2025-11-07,None,Active
ORD-417182,CUST-16961,Secure Router Pro,Networking,2025-10-31,199,Paid,Delivered,2025-11-04,None,Active
ORD-691956,CUST-16961,Pro Headphones X,Audio,2025-11-14,299,Unpaid,Cancelled,2025-11-18,None,Active
ORD-261698,CUST-16961,Noise-Cancelling Bud S,Audio,2025-10-30,129,Paid,Cancelled,2025-11-02,None,Active
ORD-416624,CUST-16962,Pro Headphones X,Audio,2026-04-11,299,Unpaid,Delivered,2026-04-15,None,Active
ORD-982379,CUST-16962,4K HDR Monitor,Display,2026-04-10,599,Refunded,Cancelled,2026-04-14,Completed,Active
ORD-893257,CUST-16962,Pro Headphones X,Audio,2026-04-10,299,Paid,Not Shipped,2026-04-13,None,Active
ORD-612654,CUST-16962,Ultra Smartwatch v2,Wearables,2026-03-29,349,Unpaid,In Transit,2026-04-01,None,Active
ORD-682999,CUST-16962,Pro Headphones X,Audio,2026-04-04,299,Paid,Delivered,2026-04-11,None,Active
ORD-471595,CUST-16963,Pro Headphones X,Audio,2025-11-21,299,Paid,Delivered,2025-11-25,None,Active
ORD-408928,CUST-16964,Pro Headphones X,Audio,2025-12-05,299,Paid,In Transit,2025-12-08,None,Active
ORD-711348,CUST-16964,Quantum Laptop 15,Computing,2025-12-06,1499,Paid,In Transit,2025-12-09,None,Active
ORD-998123,CUST-16964,Noise-Cancelling Bud S,Audio,2025-12-14,129,Paid,Delivered,2025-12-19,None,Active
ORD-418090,CUST-16964,Noise-Cancelling Bud S,Audio,2025-12-06,129,Refunded,Cancelled,2025-12-13,Completed,Active
ORD-610950,CUST-16964,Quantum Laptop 15,Computing,2025-12-12,1499,Paid,In Transit,2025-12-19,None,Active
ORD-626484,CUST-16965,Eco Charging Pad,Accessories,2024-11-05,49,Paid,Delivered,2024-11-12,None,No Warranty
ORD-566637,CUST-16965,Secure Router Pro,Networking,2024-11-03,199,Paid,Delivered,2024-11-09,None,Expired
ORD-224860,CUST-16965,Eco Charging Pad,Accessories,2024-11-07,49,Paid,Delivered,2024-11-12,None,No Warranty
ORD-411347,CUST-16965,Ultra Smartwatch v2,Wearables,2024-11-14,349,Paid,Delivered,2024-11-18,None,Expired
ORD-879717,CUST-16966,4K HDR Monitor,Display,2024-11-14,599,Paid,Delivered,2024-11-17,None,Expired
ORD-401862,CUST-16966,4K HDR Monitor,Display,2024-11-23,599,Paid,Cancelled,2024-11-28,None,Expired
ORD-788763,CUST-16966,Noise-Cancelling Bud S,Audio,2024-11-22,129,Paid,In Transit,2024-11-26,None,Expired
ORD-776181,CUST-16966,Secure Router Pro,Networking,2024-11-17,199,Unpaid,Not Shipped,2024-11-24,None,Expired
ORD-550634,CUST-16967,Ultra Smartwatch v2,Wearables,2025-04-07,349,Processing Refund,Cancelled,2025-04-10,Processing,Expired
ORD-323900,CUST-16968,Secure Router Pro,Networking,2025-11-16,199,Paid,Not Shipped,2025-11-20,None,Active
ORD-146307,CUST-16969,Noise-Cancelling Bud S,Audio,2024-02-27,129,Paid,Delivered,2024-03-03,None,Expired
ORD-765085,CUST-16969,Eco Charging Pad,Accessories,2024-03-13,49,Unpaid,Delivered,2024-03-17,None,No Warranty
ORD-537867,CUST-16970,Ultra Smartwatch v2,Wearables,2026-01-09,349,Refunded,Cancelled,2026-01-13,Completed,Active
ORD-857685,CUST-16970,Pro Headphones X,Audio,2026-01-15,299,Paid,In Transit,2026-01-22,None,Active
ORD-657218,CUST-16970,Secure Router Pro,Networking,2026-01-13,199,Paid,Delivered,2026-01-16,None,Active
ORD-178670,CUST-16970,Noise-Cancelling Bud S,Audio,2026-01-18,129,Paid,Not Shipped,2026-01-23,None,Active
ORD-609961,CUST-16970,Ultra Smartwatch v2,Wearables,2026-01-16,349,Processing Refund,Delivered,2026-01-19,Processing,Active
ORD-585559,CUST-16971,Secure Router Pro,Networking,2025-10-27,199,Refunded,Not Shipped,2025-11-02,Completed,Active
ORD-678599,CUST-16971,4K HDR Monitor,Display,2025-11-08,599,Paid,Delivered,2025-11-13,None,Active
ORD-978974,CUST-16971,Ultra Smartwatch v2,Wearables,2025-11-01,349,Processing Refund,Cancelled,2025-11-06,Processing,Active
ORD-248401,CUST-16971,Eco Charging Pad,Accessories,2025-10-28,49,Processing Refund,Cancelled,2025-11-01,Processing,No Warranty
ORD-557304,CUST-16972,4K HDR Monitor,Display,2023-12-16,599,Paid,Not Shipped,2023-12-21,None,Expired
ORD-370217,CUST-16972,Secure Router Pro,Networking,2023-12-29,199,Paid,Delivered,2024-01-02,None,Expired
ORD-963476,CUST-16972,Noise-Cancelling Bud S,Audio,2023-12-31,129,Processing Refund,In Transit,2024-01-03,Processing,Expired
ORD-677220,CUST-16972,Noise-Cancelling Bud S,Audio,2023-12-25,129,Paid,Cancelled,2023-12-28,None,Expired
ORD-813686,CUST-16972,Eco Charging Pad,Accessories,2023-12-24,49,Paid,Delivered,2023-12-31,None,No Warranty
ORD-741793,CUST-16973,4K HDR Monitor,Display,2024-12-16,599,Paid,Delivered,2024-12-21,None,Expired
ORD-225608,CUST-16974,Secure Router Pro,Networking,2024-11-23,199,Paid,Delivered,2024-11-30,None,Expired
ORD-307271,CUST-16974,Pro Headphones X,Audio,2024-11-16,299,Paid,Delivered,2024-11-20,None,Expired
ORD-925171,CUST-16974,Ultra Smartwatch v2,Wearables,2024-11-14,349,Unpaid,Not Shipped,2024-11-21,None,Expired
ORD-635417,CUST-16975,Secure Router Pro,Networking,2025-04-15,199,Paid,Delivered,2025-04-20,None,Expired
ORD-123936,CUST-16975,Eco Charging Pad,Accessories,2025-04-03,49,Paid,Cancelled,2025-04-07,None,No Warranty
ORD-838683,CUST-16976,4K HDR Monitor,Display,2024-12-31,599,Unpaid,Delivered,2025-01-05,None,Expired
ORD-462785,CUST-16977,Noise-Cancelling Bud S,Audio,2024-06-24,129,Paid,Not Shipped,2024-06-28,None,Expired
ORD-901380,CUST-16977,Secure Router Pro,Networking,2024-06-19,199,Paid,Delivered,2024-06-22,None,Expired
ORD-476290,CUST-16977,Noise-Cancelling Bud S,Audio,2024-06-30,129,Paid,Delivered,2024-07-06,None,Expired
